,Address,Description,FeatureCount,Fee,Langtitude,Latitude,LengthOfVisit,MuseumName,PhoneNum,Rank,Rating,ReviewCount,TotalThingsToDo
658,"St Fagans | Cardiff, Cardiff CF5 6XB, Wales","A large, living museum chronicling the last 500 years of Welsh history: fun, interactive exhibits make this a popular family destination.",0,NA,-3.272611,51.4869444,NA,St. Fagans: National History Museum,+44 29 2057 3500,1,4.5,"4,611",148
659,"3-47 Onari-cho, Omiya-ku, Saitama 330-0852, Saitama Prefecture",NA,0,NA,139.6181491,35.9209319,NA,The Railway Museum,+81 48-651-0088,1,4.5,428,80
660,"7447 Hubbard Ave, Middleton, WI 53562-3117",The National Mustard Museum is home to the world's largest collection of prepared mustards and mustard memorabilia. Tour our museum or sample any of our 500 mustards in the gift shop. Admission is free!,0,NA,-89.5106304,43.0953491,NA,National Mustard Museum,800-438-6878,1,4.5,329,17
661,"Prinsengracht 116, 1015 EA Amsterdam, The Netherlands","The Story of the Tulip. The museum features exhibits and films devoted to the tulip, the unofficial national flower of The Netherlands. From Sultans of the Ottoman Empire, Dutch Merchants of the Golden Age, to gardeners today, the tulip has captivated people around the world for centuries. This fascinating flower has inspired artists and brought great wealth and even economic ruin to people who have fallen under its spell. Explore the tulip's history and discover the remarkable journey the flower bulb has taken from the wilds of the Himalayan highlands to a garden like yours. Conveniently located in the Jordaan district of historic Amsterdam near the Anne Frank House.",0,NA,4.8842706,52.3763111,<1 hour ,Amsterdam Tulip Museum,+31 20 421 0095,76,3.5,492,451
662,"Clink Prison Museum Soho Wharf 1 Clink Street, London SE1 9DG, England",NA,0,NA,-0.0919178,51.5069828,NA,Clink Prison Museum,+44 20 7403 0900,182,4.0,986,"1,443"
663,"142 Canongate | Royal Mile, Edinburgh EH8 8DD, Scotland","The Museum of Edinburgh is the Citys treasure box - a maze of historic rooms crammed full of iconic objects from the Capitals past. Find out about the history of Edinburgh from the earliest times to the present day. Discover more about the city, its people, crafts and trades and the beautiful objects they created.The Museum is also home to Foundation Edinburgh - The Story of a City, a fascinating and unique audiovisual presentation devoted to Edinburgh's turbulent history, from volcanic beginnings to modern day cultural Capital.",5,NA,-3.1786568,55.9515398,NA,The Museum of Edinburgh,0131 529 4143,49,4.0,425,374
664,"Kharyvyj Pereulok,1, Kiev, Ukraine",NA,0,NA,30.5234,50.4501,NA,Chernobyl National Museum,+380 44 417 5422,30,4.0,255,481
665,"Olav V gt., Bodo 8004, Norway",NA,0,NA,14.3704987,67.2733119,NA,Norwegian Aviation Museum (Norsk Luftfartsmuseum),+47 75 50 78 50,2,4.5,189,55
666,"Via Vittorio Veneto 27 | Chiesa dell'Immacolata Concezione della Beata Vergine Maria, 00187 Rome, Italy",NA,1,Yes ,12.4867883,41.905116,1-2 hours ,Museum and Crypt of Capuchins,06/88803695,89,4.0,"1,585","1,262"
667,"1071 Fifth Ave. at 89th St., New York City, NY 10128",The circular Frank Lloyd Wright-designed building is as much of a draw as the museum's collection of modern art.,3,NA,-73.9588816,40.783001,NA,Solomon R. Guggenheim Museum,+1 212-423-3500,110,3.5,"3,644","1,028"
668,"Corner of Boerum Place and Schermerhorn Street, Brooklyn, NY 11201","The New York Transit Museum, one of the city's leading cultural institutions, is the largest museum in the United States devoted to urban public transportation history, and one of the premier institutions of its kind in the world. The Museum explores the development of the greater New York Metropolitan region through the presentations of exhibitions, tours, educational programs, and workshops dealing with the cultural, social, and technological history of public transportation. Since its inception over a quarter century ago, the Museum, housed in a historic 1936 IND subway station in Brooklyn Heights, has grown in scope and popularity. As custodian and interpreter of the region's extensive public transportation networks, the Museum strives to share, through its public programs, this rich and vibrant history with local, regional, and international audiences.",0,NA,-73.9896449,40.6903327,NA,New York Transit Museum,+1 718-694-1600,13,4.5,627,203
669,"Unit 41 Britannia Pavilion Albert Dock | Albert Dock, Liverpool L3 4AD, England","The award winning Beatles Story is a unique visitor attraction that will transport you on an exciting and atmospheric journey into the life, times, culture and music of the Beatles. See how four young lads from Liverpool were propelled to the dizzy heights of worldwide fame and fortune to become the greatest band of all time.The Beatles Story is located across two sites.",5,Yes ,-2.9913814,53.3993917,2-3 hours ,The Beatles Story,44 151 709 1963,12,4.5,"4,468",181
670,"128 Cheltenham Road East | Meteor Business Park, Gloucester GL2 9QL, England","Dedicated to the preservation of Gloucestershire's rich aviation heritage, Jet Age Museum is an all-volunteer, registered charity. We tell the story of the Gloster Aircraft Company, focussing on the first Allied jet flight. Our mission is the preserve the past and inspire the future by telling the stories of the people and places that put our County at the forefront of the aerospace industry.",0,NA,-2.1709333,51.8974933,1-2 hours ,Jet Age Museum,+44 1452 260078,2,5.0,296,68
671,"Calle 52 #52-43, Medellin, Colombia",NA,0,NA,-75.56925249999999,6.2518691,NA,Museo de Antioquia,(57) (4) 251 36 36,4,4.5,"1,163",159
672,"600 W Kagy Blvd, Bozeman, MT 59717-2730","Museum of the Rockies at Montana State University is a Smithsonian Affiliate and is recognized as one of the worlds finest research and history museums. Known for its collection of dinosaur fossils, including a real, fossilized T. rex skeleton, and its permanent regional history exhibits, MOR also thrills visitors with changing exhibits from around the world, the Martin Childrens Discovery Center, the Living History Farm  a historically accurate, working 1890s Montana homestead open every summer, and the Taylor Planetarium, featuring a state-of-the-art digital projection system. Visit us and experience MOR.",0,NA,-111.0666308,45.6602895,2-3 hours ,Museum of the Rockies,+1 406-994-2251,1,4.5,981,59
673,"4-2-55 Nakanoshima, Kita-ku, Osaka 530-0005, Osaka Prefecture",NA,1,NA,135.4920244,34.6918405,NA,"The National Museum of Art, Osaka",+81 6-6447-4680,65,3.5,87,663
674,"Paseo Transito s/n, 45002 Toledo, Spain",NA,0,NA,-4.0284872,39.8555388,NA,Museo del Greco,925-223-665 ,16,4.0,"1,136",105
675,"No.750, Section 3, Qingyun Road, Toucheng Town, Yilan, Taiwan",NA,0,NA,121.8320667,24.8686772,NA,Lanyang Museum,03-9779700,1,4.0,286,231
676,"Hertford House Manchester Square | Manchester Square, London W1U 3BN, England","Both a national museum and a prestigious private collection of art bequeathed by Lady Wallace in 1897, this attraction features one of the world's best collections of French 18th-century pictures, porcelain and furniture, plus a fantastic array of 17th-century paintings.",1,NA,-0.152568,51.51649219999999,No ,Wallace Collection,44 20 7563 9500,15,4.5,"4,571","1,443"
677,"39/8 Moo 6 Bang Nieng Village Kokekean, Khao Lak, Thailand",NA,1,NA,NA,NA,NA,International Tsunami Museum,NA,6,3.5,"1,524",42
678,"6911 Lemmon Ave, Dallas, TX 75209-3603","This museum memorializes the pioneers of flight, from the 1920s and 30s, through World War II and up to the jet and rocket age of today. The museum also showcases the Dallas/Fort Worth area, known today as the Aviation Capital of the World, played in aviation history. ",2,Yes ,-96.8354736,32.8423099,1-2 hours ,Frontiers of Flight Museum,214 350 1651,26,4.5,241,224
679,"Church Street, Haworth, Keighley BD22 8DR, England","The Bronte Parsonage Museum was the home of the world's most famous literary family and the place where the great, romantic novels 'Jane Eyre' and 'Wuthering Heights' were written. 2016 marks the bicentenary of the birth of Charlotte Bronte and an ideal time to visit her former home. The house still evokes the atmosphere of the Brontes' time, and offers visitors a unique insight into their day-to-day lives and varied interests. The Rooms the Brontes used are largely unchanged and filled with a world-class collection of furniture, clothes and personal possessions, as well as a range of domestic artefacts used by the family. Whether you are a fan of the Brontes' writing or simply intrigued by remarkable people and their stories, you will find visiting the Parsonage an absorbing and unforgettable experience.",0,NA,-1.9568539,53.8312312,1-2 hours ,Bronte Parsonage Museum,+44 1535 642323,2,4.5,"1,013",14
680,"Rizal Park at Padre Burgos St., Manila, Luzon 2004, Philippines","This grand exhibit house features the country's most historic works of culture and national heritage, including the paintings of heralded Philippine artist Felix Resurreccion Hidalgo.",4,NA,120.9977069,14.5757799,NA,National Museum,632 527 12 15 ,7,4.0,335,118
681,"31 Queens Garden, Dunedin, New Zealand","Toit Otago Settlers Museum is a museum of social history dedicated to telling the story of the people of Dunedin and the surrounding area, whose character, culture, technology, art, fashion and transport shaped New Zealands first great city.Its fourteen themed galleries feature interactive displays and powerful narratives tracing the human history of the area, from the earliest settlers to the most recent arrivals.Captivating exhibitions are complemented by an on site shop and caf. A well-equipped research centre and archive is available for those interested in genealogy and other aspects of local history.",0,NA,170.5058417,-45.8769742,NA,Toitu Otago Settlers Museum,6434775052,1,4.5,"1,076",93
682,"Raya Campuhan St | Kedewatan Village, Ubud 80571, Indonesia",NA,2,NA,115.2630142,-8.4977259,NA,Neka Art Museum,62 - 361- 975074 ,11,4.5,731,119
683,"114 N Main St, Roswell, NM 88203-4706","This museum contains a diorama and a film of the ""official"" autopsy of the alien bodies after the 1947 crash.",0,NA,-104.523223,33.3936489,NA,International UFO Museum and Research Center,505-625-9495,1,3.5,"1,471",24
684,"511 10th St NW, Washington DC, DC 20004-1499","The site of the April 14, 1865, assassination of President Abraham Lincoln, Ford's Theatre is a working theatre, historical monument, world-class museum and learning center. The theatre produces musicals and plays reflecting the unique, diverse character of American life. With its inspiring theatrical productions, live historic interpretation, and rich collection of artifacts, Fords Theatre is the premier destination in the nations capital to explore and celebrate the life and legacy of Abraham Lincoln. A daytime visit to the Fords campus traces the story of Lincolns presidency, assassination and legacy. The campus includes the museum, theatre, Petersen House (the house where Lincoln died) and the new Center for Education and Leadership. Tickets are required. Admission is free; advance tickets have a convenience fee.In the evenings and on weekends, Fords presents dynamic productions of renowned plays, vibrant musicals, and newly commissioned works that captivate and entertain while examining political and social issues related to Lincolns legacy.In the spring and summer, Fords produces one-act plays and walking tours exploring Civil War Washington. These immersive experiences provide an authentic glimpse into a singular and transformative moment of Americas past.Throughout the year, Fords provides engaging educational programs for students, teachers and life-long learners, using Lincolns speeches and legacy to build speech, writing and leadership skills.",4,NA,-77.0256747,38.8966765,NA,Ford's Theatre,202 347-4833,20,4.5,"2,786",398
685,"2800 Bullittsburg Church Rd, Petersburg, KY 41080-9364",NA,0,NA,-84.7836614,39.0859976,NA,Creation Museum,888-582-4253,1,4.5,996,3
