event_name,total_sales,month,url,location,year,date,ID
"OBJECTS OF VERTU, MINIATURES AND ICONS","149,569",Oct,http://www.christies.com/OBJECTS-OF-VERTU-MINIATURES-8591.aspx,"London, South Kensington",1998,27,8170
SILVER,"43,803",Oct,http://www.christies.com/SILVER-8772.aspx,Glasgow,1998,27,1596
Silver and Plate,"75,325",Oct,http://www.christies.com/Silver-and-Plate-8592.aspx,"London, South Kensington",1998,27,8171
IMPORTANT WATCHES AND WRISTWATCHES,"946,160",Oct,http://www.christies.com/IMPORTANT-WATCHES-AND-WRISTWATCHES-8253.aspx,"New York, Park Avenue",1998,26,8960
S/O COLLECTION OF 20C DECORATIVE ARTS,"433,162",Oct,http://www.christies.com/SO-COLLECTION-OF-20C-8276.aspx,"London, King Street",1998,26,6033
20 Century Art,"2,713,370",Oct,http://www.christies.com/20-Century-Art-8275.aspx,"London, King Street",1998,23,6032
Arts of France,"9,438,600",Oct,http://www.christies.com/Arts-of-France-5631.aspx,"New York, Park Avenue",1998,23,8876
BRITISH AND CONTINENTAL PICTURES,"122,510",Oct,http://www.christies.com/BRITISH-AND-CONTINENTAL-PICTURES-8588.aspx,"London, South Kensington",1998,22,8167
FINE MARKLIN,"345,834",Oct,http://www.christies.com/FINE-MARKLIN-8590.aspx,"London, South Kensington",1998,22,8169
Silver,"658,628",Oct,http://www.christies.com/Silver-8503.aspx,"New York, East",1998,22,8161
STAFFORDSHIRE FIGURES AND RELATED WARES,"88,355",Oct,http://www.christies.com/STAFFORDSHIRE-FIGURES-AND-RELATED-8589.aspx,"London, South Kensington",1998,22,8168
"CHATEAU FERNEY-VOLTAIRE, FERNEY-VOLTAIRE, FRANCE","636,991",Oct,http://www.christies.com/CHATEAU-FERNEY-VOLTAIRE-FERNEY-VOLTAIRE-FRANCE-8587.aspx,"London, South Kensington",1998,21,8162
COINS AND BANKNOTES INCLUDING SUPERB ANCIENT COINS,"889,482",Oct,http://www.christies.com/COINS-AND-BANKNOTES-INCLUDING-8245.aspx,Spink America,1998,21,8958
Fine and Topographical Prints,"75,590",Oct,http://www.christies.com/Fine-and-Topographical-Prints-8204.aspx,"London, South Kensington",1998,21,8166
"Furniture, Objects of Art and Fishing Tackle","76,532",Oct,http://www.christies.com/Furniture-Objects-of-Art-8671.aspx,Glasgow,1998,21,1595
Magnificent Jewels,"13,337,802",Oct,http://www.christies.com/Magnificent-Jewels-8232.aspx,"New York, Park Avenue",1998,21,8952
SOUVENIRS OF THE GRAND TOUR AND NEOCLASSICAL DECORATIONS,"256,048",Oct,http://www.christies.com/SOUVENIRS-OF-THE-GRAND-8376.aspx,"London, South Kensington",1998,21,8165
20th Century Decorative Arts,"435,702",Oct,http://www.christies.com/20th-Century-Decorative-Arts-8561.aspx,Amsterdam,1998,20,2390
Costume Textiles and Quilts,"58,110",Oct,http://www.christies.com/Costume-Textiles-and-Quilts-8562.aspx,"London, South Kensington",1998,20,8160
Fine Jewels and Antique and Period Jewelry,"1,468,975",Oct,http://www.christies.com/Fine-Jewels-and-Antique-8502.aspx,"New York, East",1998,20,8159
"IMPORTANT SILVER, OBJECTS OF VERTU AND RUSSIAN WORKS OF ART","4,488,335",Oct,http://www.christies.com/IMPORTANT-SILVER-OBJECTS-OF-8255.aspx,"New York, Park Avenue",1998,20,8974
JEWELLERY,"157,142",Oct,http://www.christies.com/JEWELLERY-8586.aspx,"London, South Kensington",1998,20,8161
THE GREENFIELD COLLECTION OF RUSSIAN ENAMELS,"1,927,801",Oct,http://www.christies.com/THE-GREENFIELD-COLLECTION-OF-8684.aspx,"New York, Park Avenue",1998,20,9060
Victorian & 19th Century Pictures,"2,614,480",Oct,http://www.christies.com/Victorian-and-19th-Century-5594.aspx,"London, King Street",1998,20,5925
European Decorative Arts,"458,482",Oct,http://www.christies.com/European-Decorative-Arts-8501.aspx,"New York, East",1998,19,8157
"THE SCRIPPS RESEARCH INSTITUTE, LA JOLLA, CA","1,693,750",Oct,http://www.christies.com/THE-SCRIPPS-RESEARCH-INSTITUTE--8696.aspx,Los Angeles,1998,17,9064
Important English Furniture and Objects of Art,"3,386,282",Oct,http://www.christies.com/Important-English-Furniture-and-8368.aspx,"New York, Park Avenue",1998,16,8988
Belgium Art sale,"2,908,255",Oct,http://www.christies.com/Belgium-Art-sale-8689.aspx,Amsterdam,1998,15,2389
CAMERAS & OPTICAL TOYS,"152,680",Oct,http://www.christies.com/CAMERAS-and-OPTICAL-TOYS-8557.aspx,"London, South Kensington",1998,15,8158
Carpets,"993,758",Oct,http://www.christies.com/Carpets-8273.aspx,"London, King Street",1998,15,6030
Old Master Paintings,"2,115,680",Oct,http://www.christies.com/Old-Master-Paintings-8356.aspx,"New York, Park Avenue",1998,15,8986
ORIENTAL AND ISLAMIC WORKS OF ART,"160,667",Oct,http://www.christies.com/ORIENTAL-AND-ISLAMIC-WORKS-8584.aspx,"London, South Kensington",1998,15,8157
Owner Owner Sale,"269,078",Oct,http://www.christies.com/Owner-Owner-Sale-8918.aspx,Spink London,1998,15,1181
THE CHRISTOPHER ALEXANDER COLLECTION,"227,195",Oct,http://www.christies.com/THE-CHRISTOPHER-ALEXANDER-COLLECTION-8281.aspx,"London, King Street",1998,15,6038
WILDLIFE ART,"307,884",Oct,http://www.christies.com/WILDLIFE-ART-8583.aspx,"London, South Kensington",1998,15,8156
20TH CENTURY & CONTEMPORARY ART INCLUDING PRINTS & MULTIPLES,"3,854,245",Oct,http://www.christies.com/20TH-CENTURY-and-CONTEMPORARY-8391.aspx,Los Angeles,1998,14,9028
BRITISH AND CONTINENTAL WATERCOLOURS AND DRAWINGS,"93,277",Oct,http://www.christies.com/BRITISH-AND-CONTINENTAL-WATERCOLOURS-8675.aspx,"London, South Kensington",1998,14,8155
"CARPETS, DECORATIVE OBJECTS AND FURNITURE","116,748",Oct,http://www.christies.com/CARPETS-DECORATIVE-OBJECTS-AND-8527.aspx,"London, South Kensington",1998,14,8153
ISLAMIC AND INDIAN COSTUME AND TEXTILES,"215,671",Oct,http://www.christies.com/ISLAMIC-AND-INDIAN-COSTUME-8582.aspx,"London, South Kensington",1998,14,8154
Miniatures,"628,381",Oct,http://www.christies.com/Miniatures-8272.aspx,"London, King Street",1998,14,6029
Printed Books including Maps,"474,456",Oct,http://www.christies.com/Printed-Books-including-Maps-8488.aspx,"New York, East",1998,14,8155
Islamic,"1,591,883",Oct,http://www.christies.com/Islamic-8271.aspx,"London, King Street",1998,13,6028
Kasteel de Haar,"3,233,169",Oct,http://www.christies.com/Kasteel-de-Haar-8598.aspx,Amsterdam,1998,13,2388
SILVER AND PLATE,"67,074",Oct,http://www.christies.com/SILVER-AND-PLATE-8526.aspx,"London, South Kensington",1998,13,8152
ASIAN AVANT GARDE,"128,455",Oct,http://www.christies.com/ASIAN-AVANT-GARDE-5604.aspx,"London, King Street",1998,12,5936
MOORCROFT POTTERY SALE,"363,636",Oct,http://www.christies.com/MOORCROFT-POTTERY-SALE-8381.aspx,"London, South Kensington",1998,9,8146
"TRAVEL, NATURAL HISTORY AND SCIENCE BOOKS","146,188",Oct,http://www.christies.com/TRAVEL-NATURAL-HISTORY-AND-8525.aspx,"London, South Kensington",1998,9,8151
19TH CENTURY CONTINENTAL ART,"583,545",Oct,http://www.christies.com/19TH-CENTURY-CONTINENTAL-ART-8522.aspx,"London, South Kensington",1998,8,8148
20TH CENTURY PHOTOGRAPHS,"147,706",Oct,http://www.christies.com/20TH-CENTURY-PHOTOGRAPHS-8524.aspx,"London, South Kensington",1998,8,8150
BRITISH AND CONTINENTAL CERAMICS,"87,274",Oct,http://www.christies.com/BRITISH-AND-CONTINENTAL-CERAMICS-8523.aspx,"London, South Kensington",1998,8,8149
CONTEMPORARY ART,"2,814,920",Oct,http://www.christies.com/CONTEMPORARY-ART-8258.aspx,"London, King Street",1998,8,6023
GERMAN PICTURES,"16,637,543",Oct,http://www.christies.com/GERMAN-PICTURES-8270.aspx,"London, King Street",1998,8,6027
"IMPORTANT AMERICAN FURNITURE, FOLK ART AND DECORATIVE ARTS","1,621,365",Oct,http://www.christies.com/IMPORTANT-AMERICAN-FURNITURE-FOLK-8355.aspx,"New York, Park Avenue",1998,8,8984
"CARPETS, DECORATIVE OBJECTS AND FURNITURE","116,242",Oct,http://www.christies.com/CARPETS-DECORATIVE-OBJECTS-AND-8513.aspx,"London, South Kensington",1998,7,8144
Clocks and Barometers,"189,215",Oct,http://www.christies.com/Clocks-and-Barometers-8514.aspx,"London, South Kensington",1998,7,8145
JEWELLERY,"770,633",Oct,http://www.christies.com/JEWELLERY-8267.aspx,"London, King Street",1998,7,6024
MODERN DESIGN,"190,371",Oct,http://www.christies.com/MODERN-DESIGN-8515.aspx,"London, South Kensington",1998,7,8147
S/O Jewellery,"948,058",Oct,http://www.christies.com/SO-Jewellery-8268.aspx,"London, King Street",1998,7,6025
ANTIQUE JEWELLERY AND RINGS,"190,417",Oct,http://www.christies.com/ANTIQUE-JEWELLERY-AND-RINGS-8512.aspx,"London, South Kensington",1998,6,8143
Photographs,"3,353,230",Oct,http://www.christies.com/Photographs-8354.aspx,"New York, Park Avenue",1998,6,8982
PHOTOGRAPHS FROM THE COLLECTION OF BARRY FRIEDMAN,"1,975,475",Oct,http://www.christies.com/PHOTOGRAPHS-FROM-THE-COLLECTION-8509.aspx,"New York, Park Avenue",1998,5,9026
Chinese Ceramics & Works of Art,"190,267",Oct,http://www.christies.com/Chinese-Ceramics-and-Works-8580.aspx,Singapore,1998,4,9888
Important Jewellery,"1,243,725",Oct,http://www.christies.com/Important-Jewellery-8581.aspx,Singapore,1998,4,9889
South East Asian Pictures,"2,334,205",Oct,http://www.christies.com/South-East-Asian-Pictures-8579.aspx,Singapore,1998,4,9887
FINEST AND RAREST WINES (conducted with the retailer Zachys),"4,255,138",Oct,http://www.christies.com/FINEST-AND-RAREST-WINES-8353.aspx,"New York, Park Avenue",1998,2,8980
19TH & 20TH CENTURY POSTERS,"271,009",Oct,http://www.christies.com/19TH-and-20TH-CENTURY-8231.aspx,"London, South Kensington",1998,1,8134
American Paintings & Sculpture,"1,305,690",Oct,http://www.christies.com/American-Paintings-and-Sculpture-8486.aspx,"New York, East",1998,1,8151
DOLLS,"117,887",Oct,http://www.christies.com/DOLLS-8375.aspx,"London, South Kensington",1998,1,8137
"Fine Continental, Furniture, Tapestries and Carpets","1,914,921",Oct,http://www.christies.com/Fine-Continental-Furniture-Tapestries-8266.aspx,"London, King Street",1998,1,6022
ORIENTAL WORKS OF ART,"103,230",Oct,http://www.christies.com/ORIENTAL-WORKS-OF-ART-8532.aspx,"London, South Kensington",1998,1,8142
Fine and Rare Wines and Cigars,"5,215,250",Oct,http://www.christies.com/Fine-and-Rare-Wines-9761.aspx,Hong Kong,1999,31,2026
Old Master Pictures,"1,916,285",Oct,http://www.christies.com/Old-Master-Pictures-9507.aspx,"London, King Street",1999,29,6202
California Western & American Paintings Drawings & Sculpture,"2,667,520",Oct,http://www.christies.com/California-Western-and-American-9646.aspx,Los Angeles,1999,28,9288
Dolls,"6,405",Oct,http://www.christies.com/Dolls-9371.aspx,"London, South Kensington",1999,28,8558
Oriental Ceramics and Works of Art,"125,988",Oct,http://www.christies.com/Oriental-Ceramics-and-Works-9370.aspx,"London, South Kensington",1999,28,8557
The 19th Century Interior,"1,806,380",Oct,http://www.christies.com/The-19th-Century-Interior-9505.aspx,"London, King Street",1999,28,6181
The Scottish Sale,"2,183,132",Oct,http://www.christies.com/The-Scottish-Sale-9506.aspx,"London, King Street",1999,28,6237
Toys,"31,941",Oct,http://www.christies.com/Toys-9364.aspx,"London, South Kensington",1999,28,8549
20th Century British Decorative Arts and Furniture,"177,830",Oct,http://www.christies.com/20th-Century-British-Decorative-9369.aspx,"London, South Kensington",1999,27,8556
Furniture,"116,995",Oct,http://www.christies.com/Furniture-9367.aspx,"London, South Kensington",1999,27,8554
Old Master Pictures,"2,046,465",Oct,http://www.christies.com/Old-Master-Pictures-9368.aspx,"London, South Kensington",1999,27,8555
The Personal Property of Marilyn Monroe,"13,405,785",Oct,http://www.christies.com/The-Personal-Property-of-9645.aspx,"New York, Rockefeller Plaza",1999,27,9216
Corkscrews,"178,261",Oct,http://www.christies.com/Corkscrews-9365.aspx,"London, South Kensington",1999,26,8550
"European Furniture, Decorative Arts and Botanical Ceramics","1,126,793",Oct,http://www.christies.com/European-Furniture-Decorative-Arts-9644.aspx,"New York, East",1999,26,8289
Jewellery,"164,128",Oct,http://www.christies.com/Jewellery-9366.aspx,"London, South Kensington",1999,26,8551
Nineteenth Century Art,"12,682,627",Oct,http://www.christies.com/Nineteenth-Century-Art-9453.aspx,Amsterdam,1999,26,2434
British and Continental Watercolours and Drawings,"117,346",Oct,http://www.christies.com/British-and-Continental-Watercolours-9363.aspx,"London, South Kensington",1999,21,8548
Castello di Uzzano,"4,535,567,800",Oct,http://www.christies.com/Castello-di-Uzzano-9742.aspx,Rome,1999,21,2366
Castello di Uzzano - Collezione di Vini,"29,520,500",Oct,http://www.christies.com/Castello-di-Uzzano--9760.aspx,Rome,1999,21,2367
Dr Contractor - India,"170,090",Oct,http://www.christies.com/Dr-Contractor--India-8848.aspx,Spink London,1999,21,1217
Genre Pictures,"1,754,315",Oct,http://www.christies.com/Genre-Pictures-9503.aspx,"London, King Street",1999,21,6180
Important English Furniture including the Collection of,"6,924,402",Oct,http://www.christies.com/Important-English-Furniture-including-9643.aspx,"New York, Rockefeller Plaza",1999,21,9240
"Staffordshire Figures and British Ceramics,","119,111",Oct,http://www.christies.com/Staffordshire-Figures-and-British-9362.aspx,"London, South Kensington",1999,21,8547
Wine,"325,152",Oct,http://www.christies.com/Wine-9504.aspx,"London, King Street",1999,21,6201
Antiquities,"871,809",Oct,http://www.christies.com/Antiquities-9359.aspx,"London, South Kensington",1999,20,8543
"Carpets, Decorative Objects and Furniture","261,556",Oct,http://www.christies.com/Carpets-Decorative-Objects-and-9358.aspx,"London, South Kensington",1999,20,8542
"Important Silver, Objects of Vertu and Russian Works of Art","4,341,979",Oct,http://www.christies.com/Important-Silver-Objects-of-9641.aspx,"New York, Rockefeller Plaza",1999,20,9242
Important Watches and Wristwatches,"1,318,794",Oct,http://www.christies.com/Important-Watches-and-Wristwatches-9640.aspx,"New York, Rockefeller Plaza",1999,20,9218
Jewelry,"1,484,259",Oct,http://www.christies.com/Jewelry-9639.aspx,"New York, East",1999,20,8293
Medals and Militaria relating to the Boer War,"599,397",Oct,http://www.christies.com/Medals-and-Militaria-relating-9215.aspx,Spink London,1999,20,1231
Modern Design,"246,916",Oct,http://www.christies.com/Modern-Design-9360.aspx,"London, South Kensington",1999,20,8545
Printing and the Mind of Man,"1,327,085",Oct,http://www.christies.com/Printing-and-the-Mind-9501.aspx,"London, King Street",1999,20,6200
Souvenirs of the Grand Tour,"193,510",Oct,http://www.christies.com/Souvenirs-of-the-Grand-9361.aspx,"London, South Kensington",1999,20,8546
The Alan & Simone Hartman Collection of Regency Silver,"3,948,125",Oct,http://www.christies.com/The-Alan-and-Simone-9642.aspx,"New York, Rockefeller Plaza",1999,20,9290
Chinese and Japanese Ceramics and Works of Art,"1,796,175",Oct,http://www.christies.com/Chinese-and-Japanese-Ceramics-9452.aspx,Amsterdam,1999,19,2433
Magnificent Jewels,"16,614,830",Oct,http://www.christies.com/Magnificent-Jewels-9636.aspx,"New York, Rockefeller Plaza",1999,19,9206
Natural History,"1,331,390",Oct,http://www.christies.com/Natural-History-9500.aspx,"London, King Street",1999,19,6204
Objects of Vertu and Miniatures,"67,206",Oct,http://www.christies.com/Objects-of-Vertu-and-9356.aspx,"London, South Kensington",1999,19,8539
Property from the Harrington Collection,"2,083,672",Oct,http://www.christies.com/Property-from-the-Harrington-9638.aspx,"New York, Rockefeller Plaza",1999,19,9304
Silver and Plate,"229,482",Oct,http://www.christies.com/Silver-and-Plate-9357.aspx,"London, South Kensington",1999,19,8541
American Chic: 100 Years of Jewelry Design,"5,764,535",Oct,http://www.christies.com/American-Chic-100-Years-9637.aspx,"New York, Rockefeller Plaza",1999,18,9302
CSK - Wine,"114,270",Oct,http://www.christies.com/CSK--Wine-9498.aspx,"London, King Street",1999,18,6240
19th Century Furniture & Decorative Arts,"3,462,309",Oct,http://www.christies.com/19th-Century-Furniture-and-9633.aspx,"New York, East",1999,14,8295
Cameras and Optical Toys,"122,153",Oct,http://www.christies.com/Cameras-and-Optical-Toys-9354.aspx,"London, South Kensington",1999,14,8538
Carpets,"1,520,320",Oct,http://www.christies.com/Carpets-9496.aspx,"London, King Street",1999,14,6199
"Important American Furniture, Folk Art & Chinese Porcelain","6,577,027",Oct,http://www.christies.com/Important-American-Furniture-Folk-9634.aspx,"New York, Rockefeller Plaza",1999,14,9268
Impressionist and 19th Century Art,"592,537",Oct,http://www.christies.com/Impressionist-and-19th-Century-9352.aspx,"London, South Kensington",1999,14,8536
Islamic and Oriental Works of art,"119,364",Oct,http://www.christies.com/Islamic-and-Oriental-Works-9353.aspx,"London, South Kensington",1999,14,8537
The Murnaghan Collection,"1,892,359",Oct,http://www.christies.com/The-Murnaghan-Collection-9355.aspx,"London, South Kensington",1999,14,8544
Furniture,"144,750",Oct,http://www.christies.com/Furniture-9350.aspx,"London, South Kensington",1999,13,8534
